customer_id,full_name,recency_days,frequency,monetary,segment
141030,Sneha Chatterjee,158,1,5726.95,At Risk
179526,Shreya Mehta,122,1,5726.90,At Risk
218262,Kavita Singh,137,1,5726.83,At Risk
708362,Neha Iyer,155,1,5726.72,At Risk
353192,Kavita Singh,140,1,5726.67,At Risk
328968,Rashmi Verma,55,1,5725.00,Active
861230,Preeti Gupta,288,1,5724.09,Lost
390066,Kavita Banerjee,141,1,5723.99,At Risk
113203,Aarti Reddy,58,1,5723.83,Active
268590,Riya Iyer,324,1,5723.45,Lost
964120,Rahul Verma,66,1,5722.52,Active
824080,Anjali Banerjee,83,1,5721.99,Active
788592,Anjali Das,369,1,5721.11,Lost
264911,Isha Verma,172,1,5721.07,At Risk
884341,Pooja Khan,134,1,5720.69,At Risk
193387,Nidhi Das,303,1,5720.46,Lost
24051,Rashmi Iyer,353,1,5720.41,Lost
526738,Riya Khan,113,1,5720.31,At Risk
709865,Isha Khan,221,1,5720.30,Lost
440583,Swati Khan,86,1,5720.23,Active
839377,Rashmi Reddy,252,1,5720.23,Lost
744346,Nidhi Das,66,1,5719.58,Active
780785,Isha Malhotra,349,1,5717.99,Lost
456735,Shreya Mehta,263,1,5717.96,Lost
278401,Shreya Chatterjee,288,1,5717.72,Lost
885795,Nidhi Kapoor,112,1,5717.62,At Risk
932704,Shreya Singh,332,1,5717.50,Lost
999393,Kunal Singh,396,1,5717.19,Lost
977875,Rohit Banerjee,278,1,5716.84,Lost
300808,Nidhi Chatterjee,110,1,5716.76,At Risk
793339,Arjun Verma,116,1,5716.30,At Risk
434275,Kavita Mehta,188,1,5715.70,Lost
812215,Pooja Agarwal,75,1,5715.33,Active
421917,Riya Mehta,254,1,5715.31,Lost
485265,Neha Chatterjee,327,1,5715.13,Lost
825466,Isha Chatterjee,381,1,5714.82,Lost
420495,Pooja Sharma,395,1,5714.60,Lost
787177,Sneha Reddy,349,1,5714.16,Lost
803941,Anjali Patel,193,1,5713.81,Lost
497702,Riya Agarwal,253,1,5712.58,Lost
638595,Shreya Malhotra,115,1,5712.57,At Risk
81392,Isha Chatterjee,237,1,5712.42,Lost
822475,Shreya Iyer,57,1,5712.14,Active
913250,Swati Malhotra,237,1,5712.12,Lost
82388,Amit Verma,396,1,5711.86,Lost
407935,Ankit Kapoor,176,1,5711.57,At Risk
805555,Sneha Khan,151,1,5711.35,At Risk
233282,Sanjay Patel,297,1,5710.94,Lost
17793,Prakash Patel,250,1,5710.77,Lost
980112,Sanjay Verma,191,1,5710.34,Lost
847272,Arjun Mehta,262,1,5710.31,Lost
279956,Nidhi Patel,233,1,5709.92,Lost
62797,Nidhi Reddy,209,1,5709.85,Lost
80196,Shreya Verma,414,1,5709.78,Lost
754410,Riya Iyer,171,1,5709.73,At Risk
770258,Rohit Malhotra,392,1,5709.57,Lost
530542,Kavita Singh,336,1,5708.85,Lost
43107,Preeti Mehta,238,1,5708.40,Lost
17716,Swati Verma,201,1,5708.19,Lost
688749,Aarti Singh,311,1,5706.81,Lost
377278,Aarti Malhotra,222,1,5706.72,Lost
432059,Priya Mehta,138,1,5706.62,At Risk
343932,Priya Das,157,1,5706.50,At Risk
822972,Nidhi Chatterjee,329,1,5706.46,Lost
60222,Kunal Mehta,115,1,5706.36,At Risk
406881,Rahul Gupta,55,1,5706.25,Active
300736,Vikas Malhotra,226,1,5706.05,Lost
86871,Priya Banerjee,315,1,5705.97,Lost
33188,Aarti Banerjee,379,1,5705.39,Lost
243127,Kavita Khan,374,1,5705.05,Lost
945064,Rashmi Banerjee,402,1,5704.49,Lost
736368,Neha Das,396,1,5704.38,Lost
581276,Riya Reddy,177,1,5703.78,At Risk
753788,Isha Gupta,285,1,5703.68,Lost
829397,Ajay Mehta,110,1,5702.96,At Risk
644331,Meera Patel,230,1,5702.94,Lost
988090,Riya Reddy,310,1,5702.73,Lost
565717,Riya Mehta,141,1,5702.70,At Risk
969176,Riya Chatterjee,410,1,5701.40,Lost
442400,Nidhi Iyer,411,1,5701.33,Lost
882568,Aarti Chatterjee,401,1,5701.23,Lost
481439,Neha Kapoor,183,1,5701.22,Lost
861771,Kavita Patel,166,1,5701.13,At Risk
439395,Isha Gupta,254,1,5700.60,Lost
210248,Riya Das,228,1,5700.25,Lost
31588,Swati Banerjee,231,1,5700.16,Lost
64380,Arjun Agarwal,173,1,5699.08,At Risk
911529,Amit Iyer,409,1,5698.80,Lost
214339,Neha Iyer,127,1,5698.64,At Risk
709975,Manish Mehta,236,1,5698.38,Lost
128434,Rahul Sharma,343,1,5698.24,Lost
832633,Sneha Patel,204,1,5697.98,Lost
329661,Meera Singh,311,1,5697.04,Lost
454385,Rohit Mehta,66,1,5696.81,Active
935829,Preeti Sharma,301,1,5696.74,Lost
506213,Anjali Reddy,203,1,5696.69,Lost
638711,Nitin Chatterjee,104,1,5696.63,At Risk
961730,Kunal Iyer,394,1,5696.25,Lost
361700,Meera Gupta,413,1,5695.54,Lost
365380,Vikas Verma,231,1,5694.78,Lost
276251,Preeti Kapoor,300,1,5694.56,Lost
568578,Suresh Sharma,239,1,5694.44,Lost
613824,Shreya Iyer,183,1,5694.40,Lost
795878,Riya Das,314,1,5694.38,Lost
274934,Swati Mehta,74,1,5693.83,Active
864226,Sneha Das,297,1,5693.61,Lost
525774,Swati Verma,124,1,5693.49,At Risk
912099,Ajay Chatterjee,181,1,5692.75,Lost
208341,Meera Sharma,194,1,5692.37,Lost
375984,Sanjay Chatterjee,110,1,5691.52,At Risk
826950,Deepak Reddy,73,1,5691.50,Active
980964,Aarti Banerjee,74,1,5691.43,Active
449576,Vikas Gupta,310,1,5691.22,Lost
837701,Vivek Patel,127,1,5690.95,At Risk
295818,Sneha Agarwal,93,1,5690.73,At Risk
212595,Rashmi Chatterjee,306,1,5690.60,Lost
488055,Rohit Verma,144,1,5689.04,At Risk
978010,Isha,256,1,5688.42,Lost
416360,Nidhi Verma,248,1,5687.80,Lost
846491,Deepak Patel,363,1,5687.74,Lost
230595,Prakash Iyer,285,1,5687.42,Lost
361290,Ajay Sharma,314,1,5686.64,Lost
615521,Kavita Das,85,1,5686.58,Active
451234,Shreya Banerjee,180,1,5686.39,At Risk
476400,Rohit Das,356,1,5685.96,Lost
738529,Kavita Singh,253,1,5685.56,Lost
807988,Isha Verma,331,1,5685.42,Lost
484416,Preeti Banerjee,110,1,5684.85,At Risk
801255,Vikas Gupta,303,1,5684.80,Lost
506352,Pooja Iyer,129,1,5684.69,At Risk
238587,Rahul Gupta,192,1,5684.31,Lost
236846,Isha Banerjee,230,1,5683.70,Lost
108604,Preeti Patel,228,1,5682.98,Lost
112153,Ankit,407,1,5682.80,Lost
858026,Riya Das,199,1,5682.24,Lost
983573,Rashmi Chatterjee,130,1,5681.90,At Risk
669416,Amit Kapoor,360,1,5681.87,Lost
19734,Kavita Kapoor,134,1,5681.72,At Risk
261454,Kavita Malhotra,74,1,5681.10,Active
450907,Meera Patel,386,1,5680.94,Lost
615595,Priya Das,310,1,5680.87,Lost
16576,Neha Malhotra,329,1,5680.85,Lost
923846,Prakash Chatterjee,363,1,5680.66,Lost
218743,Vivek Mehta,235,1,5680.63,Lost
380168,Aarti Gupta,210,1,5680.17,Lost
509069,Vikas Banerjee,283,1,5679.96,Lost
198159,Nitin Khan,183,1,5679.61,Lost
971445,Kunal Sharma,132,1,5678.99,At Risk
454210,Rashmi Verma,268,1,5678.83,Lost
370410,Vivek Patel,241,1,5678.58,Lost
682500,Priya Banerjee,81,1,5678.44,Active
41081,Aarti Kapoor,410,1,5677.76,Lost
235696,Preeti Mehta,116,1,5677.45,At Risk
697406,Nidhi Khan,301,1,5677.08,Lost
306653,Nidhi Malhotra,168,1,5676.92,At Risk
343290,Arjun Agarwal,84,1,5676.76,Active
318088,Arjun Reddy,365,1,5676.74,Lost
789116,Rashmi Malhotra,95,1,5676.69,At Risk
663637,Sanjay Das,209,1,5676.42,Lost
816912,Swati Verma,228,1,5675.85,Lost
124866,Nitin Chatterjee,294,1,5675.80,Lost
216449,Sneha Mehta,321,1,5675.65,Lost
455858,Preeti Khan,263,1,5675.33,Lost
241580,Ajay Verma,287,1,5675.15,Lost
952921,Vivek,83,1,5675.00,Active
427128,Kavita Patel,373,1,5674.99,Lost
669033,Sneha Agarwal,303,1,5674.94,Lost
149026,Priya Khan,343,1,5674.53,Lost
199082,Kunal Patel,310,1,5674.10,Lost
911785,Prakash Das,222,1,5673.88,Lost
438199,Aarti Kapoor,208,1,5673.86,Lost
263774,Shreya Verma,359,1,5673.84,Lost
486070,Preeti Banerjee,150,1,5673.69,At Risk
818153,Meera Sharma,161,1,5673.27,At Risk
977933,Arjun Malhotra,251,1,5673.13,Lost
511262,Anjali Khan,347,1,5672.40,Lost
163412,Vikas Singh,90,1,5672.27,Active
54919,Anjali Mehta,411,1,5671.99,Lost
623263,Deepak Mehta,149,1,5671.97,At Risk
59111,Rashmi Patel,366,1,5671.97,Lost
478676,Priya Das,101,1,5671.33,At Risk
848975,Arjun Malhotra,190,1,5671.29,Lost
152345,Isha Gupta,78,1,5670.99,Active
881878,Sneha Verma,379,1,5670.97,Lost
439876,Vikas Gupta,171,1,5670.02,At Risk
777941,Meera Mehta,184,1,5670.01,Lost
264971,Rahul Chatterjee,390,1,5669.57,Lost
792183,Ankit Banerjee,81,1,5669.31,Active
930549,Nidhi Agarwal,236,1,5669.27,Lost
752916,Aarti Chatterjee,371,1,5668.02,Lost
465638,Preeti Sharma,227,1,5667.89,Lost
932199,Sneha Gupta,147,1,5667.86,At Risk
743769,Ajay Sharma,84,1,5666.93,Active
784469,Kavita Malhotra,344,1,5666.88,Lost
629300,Priya Patel,254,1,5666.87,Lost
68718,Pooja Agarwal,92,1,5666.64,At Risk
102268,Anjali Verma,95,1,5666.52,At Risk
844397,Sneha Mehta,347,1,5666.44,Lost
893172,Vivek Patel,106,1,5666.30,At Risk
2538,Suresh Das,149,1,5666.24,At Risk
517171,Nidhi Banerjee,373,1,5666.10,Lost
147153,Isha Kapoor,387,1,5665.67,Lost
995388,Aarti Malhotra,141,1,5665.63,At Risk
411945,Rohit Kapoor,408,1,5665.59,Lost
935627,Kavita Mehta,229,1,5665.44,Lost
97372,Riya Khan,398,1,5663.97,Lost
463847,Sanjay Patel,163,1,5663.59,At Risk
487495,Shreya Sharma,404,1,5663.32,Lost
14144,Deepak Das,388,1,5663.01,Lost
26923,Nidhi Gupta,76,1,5662.68,Active
922903,Pooja Malhotra,161,1,5662.54,At Risk
233215,Neha Gupta,318,1,5662.33,Lost
596454,Vikas Sharma,304,1,5661.85,Lost
807462,Preeti Agarwal,324,1,5661.21,Lost
721323,Nidhi Banerjee,54,1,5661.08,Active
694094,Pooja Iyer,285,1,5660.47,Lost
108800,Sneha Mehta,340,1,5660.35,Lost
725613,Manish Patel,269,1,5659.98,Lost
16158,Anjali Iyer,195,1,5659.18,Lost
9938,Sanjay Singh,296,1,5659.05,Lost
971223,Isha Malhotra,238,1,5658.74,Lost
19331,Sanjay Singh,352,1,5658.31,Lost
371842,Aarti Kapoor,258,1,5657.78,Lost
95455,Meera Reddy,336,1,5657.60,Lost
936692,Meera Banerjee,201,1,5657.16,Lost
121679,Anjali Sharma,209,1,5656.41,Lost
607510,Kavita Verma,90,1,5655.92,Active
655921,Pooja Sharma,328,1,5655.67,Lost
900900,Pooja Chatterjee,228,1,5655.58,Lost
831443,Sanjay Sharma,239,1,5655.41,Lost
156557,Sneha Verma,88,1,5655.36,Active
182328,Vivek Gupta,232,1,5655.30,Lost
632705,Preeti Gupta,328,1,5654.87,Lost
977401,Isha Banerjee,212,1,5654.72,Lost
850203,Rashmi Verma,198,1,5654.55,Lost
46905,Kunal Singh,333,1,5654.38,Lost
144316,Ankit Chatterjee,260,1,5654.34,Lost
989004,Amit Singh,353,1,5653.61,Lost
520582,Pooja Reddy,188,1,5653.46,Lost
695147,Pooja Reddy,156,1,5651.96,At Risk
901721,Meera Reddy,128,1,5651.40,At Risk
146311,Riya Singh,65,1,5651.11,Active
870092,Neha Verma,362,1,5650.68,Lost
575389,Vivek Iyer,253,1,5650.45,Lost
593650,Preeti Patel,321,1,5649.91,Lost
703290,Neha Gupta,100,1,5649.74,At Risk
906090,Kavita Mehta,250,1,5648.65,Lost
660508,Suresh Reddy,90,1,5648.39,Active
690483,Anjali Singh,297,1,5647.68,Lost
878228,Priya Agarwal,216,1,5647.03,Lost
441717,Isha Kapoor,358,1,5646.45,Lost
874341,Rashmi Reddy,145,1,5645.69,At Risk
986953,Swati Sharma,69,1,5645.39,Active
224445,Nitin Iyer,403,1,5645.03,Lost
284924,Anjali Malhotra,384,1,5644.96,Lost
973565,Rashmi Chatterjee,343,1,5644.77,Lost
192823,Preeti Khan,325,1,5644.22,Lost
568820,Mehta,352,1,5643.51,Lost
51106,Kunal Mehta,403,1,5643.36,Lost
6537,Deepak Iyer,69,1,5643.21,Active
101692,Shreya Sharma,70,1,5643.17,Active
641066,Isha Banerjee,271,1,5642.67,Lost
453022,Priya Das,268,1,5641.88,Lost
192833,Meera Mehta,360,1,5641.78,Lost
769575,Ankit Khan,135,1,5641.44,At Risk
162764,Rohit Mehta,185,1,5641.39,Lost
321015,Isha Banerjee,388,1,5640.93,Lost
625126,Rashmi Singh,371,1,5640.45,Lost
78470,Rahul Kapoor,273,1,5639.07,Lost
842816,Meera Kapoor,180,1,5638.90,At Risk
956414,Prakash Kapoor,275,1,5638.57,Lost
996526,Riya Iyer,332,1,5638.37,Lost
891530,Kavita Khan,386,1,5638.13,Lost
124110,Rohit Mehta,171,1,5637.95,At Risk
776977,Meera Malhotra,269,1,5637.69,Lost
376211,Kunal Das,173,2,5637.17,At Risk
402710,Sanjay Kapoor,354,1,5637.07,Lost
927574,Shreya Sharma,129,1,5637.05,At Risk
512851,Aarti Agarwal,214,1,5636.19,Lost
51799,Aarti Verma,172,1,5635.99,At Risk
835642,Pooja Reddy,257,1,5635.80,Lost
707785,Aarti Verma,114,1,5635.41,At Risk
343919,Vivek Banerjee,55,1,5635.35,Active
432995,Nidhi Malhotra,137,1,5635.32,At Risk
80384,Swati Sharma,142,1,5635.24,At Risk
786468,Arjun Banerjee,321,1,5635.12,Lost
495020,Shreya Singh,242,1,5635.03,Lost
142665,Ajay Sharma,170,1,5634.97,At Risk
405233,Preeti Malhotra,62,1,5634.87,Active
248464,Preeti Reddy,196,1,5634.79,Lost
686690,Nitin Iyer,180,1,5634.65,At Risk
93485,Anjali Das,327,1,5633.74,Lost
60595,Kavita Khan,350,1,5633.64,Lost
547085,Shreya Das,239,1,5633.36,Lost
115734,Isha Chatterjee,160,1,5633.28,At Risk
881446,Priya Gupta,251,1,5633.13,Lost
266628,Rashmi Mehta,295,1,5632.80,Lost
24395,Vikas Reddy,361,1,5632.66,Lost
187390,Shreya Gupta,316,1,5632.46,Lost
493831,Amit Mehta,361,1,5632.30,Lost
521094,Amit Malhotra,170,1,5632.25,At Risk
643621,Nidhi Patel,189,1,5631.97,Lost
549230,Riya Chatterjee,238,2,5631.65,Lost
816816,Suresh Verma,137,1,5631.30,At Risk
740523,Pooja Kapoor,241,1,5631.23,Lost
792331,Ajay Mehta,190,1,5631.02,Lost
940443,Shreya Malhotra,280,1,5630.76,Lost
614772,Meera Das,163,1,5630.07,At Risk
861196,Vivek Sharma,352,1,5629.55,Lost
44126,Kapoor,91,1,5629.33,At Risk
858071,Preeti Reddy,335,1,5628.76,Lost
490220,Suresh Sharma,311,1,5628.41,Lost
448691,Kavita Kapoor,137,1,5628.37,At Risk
859684,Sneha Iyer,306,1,5628.16,Lost
773906,Vikas Mehta,376,1,5627.99,Lost
123796,Shreya Banerjee,200,1,5625.76,Lost
481895,Rohit Agarwal,418,1,5625.63,Lost
588611,Arjun Mehta,279,1,5625.10,Lost
32671,Preeti Agarwal,132,1,5625.09,At Risk
224444,Suresh Patel,364,1,5624.79,Lost
128968,Shreya Sharma,213,1,5624.38,Lost
226637,Meera Das,369,1,5624.19,Lost
702030,Kunal Reddy,74,1,5624.07,Active
472834,Shreya Khan,221,1,5623.95,Lost
415967,Ankit Verma,244,1,5623.79,Lost
720324,Rahul Verma,216,1,5623.57,Lost
669724,Kavita Agarwal,327,1,5623.45,Lost
123933,Prakash Kapoor,331,1,5623.17,Lost
992518,Ajay Sharma,128,1,5622.78,At Risk
570390,Riya Verma,385,1,5622.40,Lost
277771,Nitin Iyer,209,1,5622.29,Lost
468116,Rashmi Kapoor,401,1,5621.57,Lost
99558,Suresh Iyer,334,1,5621.34,Lost
436213,Riya Kapoor,352,1,5621.29,Lost
547572,Manish Mehta,332,1,5621.11,Lost
105899,Priya Chatterjee,217,1,5621.07,Lost
989977,Vikas Reddy,396,1,5620.84,Lost
208241,Rashmi Malhotra,413,1,5620.18,Lost
552823,Sanjay Chatterjee,250,1,5620.03,Lost
631506,Nidhi Iyer,279,1,5619.68,Lost
152986,Sneha Agarwal,285,1,5619.47,Lost
285254,Anjali Chatterjee,236,1,5619.45,Lost
80285,Swati Das,379,1,5619.39,Lost
668146,Nidhi Iyer,248,1,5619.28,Lost
302539,Anjali Das,77,1,5619.20,Active
867373,Nitin Mehta,168,1,5618.82,At Risk
133051,Ajay Mehta,147,1,5618.50,At Risk
581715,Kavita Das,69,1,5618.30,Active
874290,Anjali Khan,308,1,5618.09,Lost
171934,Preeti Kapoor,294,1,5617.83,Lost
528329,Prakash Verma,192,1,5617.81,Lost
244242,Nidhi Reddy,267,1,5617.38,Lost
550847,Deepak Gupta,231,1,5617.26,Lost
189134,Anjali Banerjee,177,1,5616.89,At Risk
900836,Rashmi Kapoor,88,1,5616.07,Active
328206,Rahul Banerjee,395,1,5616.05,Lost
731791,Kavita Reddy,160,1,5615.43,At Risk
364693,Nidhi Das,307,1,5615.35,Lost
672622,Priya Banerjee,272,1,5614.96,Lost
154226,Kavita Malhotra,354,1,5614.85,Lost
568180,Shreya Khan,359,1,5614.71,Lost
685334,Nitin Iyer,255,1,5614.63,Lost
516015,Preeti Kapoor,140,1,5614.55,At Risk
71315,Isha Malhotra,264,2,5614.40,Lost
323621,Preeti Malhotra,320,1,5614.32,Lost
620881,Kavita Patel,165,1,5614.26,At Risk
196406,Priya Kapoor,66,1,5613.68,Active
494100,Nidhi Iyer,92,1,5613.65,At Risk
598959,Riya Sharma,238,1,5613.21,Lost
503064,Shreya Gupta,282,1,5613.16,Lost
65732,Neha Mehta,120,1,5612.49,At Risk
13177,Anjali Patel,209,1,5612.14,Lost
638319,Swati Kapoor,368,1,5612.03,Lost
940289,Prakash,76,1,5611.65,Active
868280,Rohit Malhotra,340,1,5610.86,Lost
138578,Kavita Kapoor,210,1,5610.47,Lost
674862,Riya Reddy,284,1,5609.96,Lost
904027,Nitin Iyer,119,1,5609.48,At Risk
747830,Rashmi Verma,196,1,5609.31,Lost
128528,Prakash Verma,89,1,5608.79,Active
281692,Suresh Malhotra,313,1,5608.60,Lost
899797,Shreya Singh,257,1,5608.06,Lost
829839,Preeti Reddy,101,1,5607.79,At Risk
61596,Preeti Sharma,328,1,5607.61,Lost
626560,Aarti Chatterjee,176,1,5607.45,At Risk
479239,Rashmi Gupta,224,1,5606.37,Lost
731579,Aarti Das,407,1,5606.26,Lost
572000,Anjali Agarwal,347,1,5606.19,Lost
454265,Riya Chatterjee,199,1,5606.04,Lost
623032,Aarti Kapoor,202,2,5606.03,Lost
599262,Manish Das,316,1,5605.40,Lost
339296,Anjali Malhotra,72,1,5604.92,Active
478007,Anjali Chatterjee,238,1,5604.65,Lost
319114,Sanjay Das,123,1,5604.57,At Risk
535515,Aarti Chatterjee,352,1,5604.20,Lost
311574,Neha Khan,168,1,5604.10,At Risk
502923,Priya Verma,307,1,5603.94,Lost
737790,Riya Banerjee,185,1,5603.50,Lost
208601,Kunal Gupta,166,1,5603.35,At Risk
536408,Anjali Sharma,129,1,5602.85,At Risk
788053,Riya Iyer,389,1,5602.74,Lost
379901,Sanjay Gupta,55,1,5602.54,Active
195957,Anjali Singh,153,1,5602.20,At Risk
501639,Nidhi Malhotra,93,1,5601.88,At Risk
257819,Sanjay Patel,252,1,5601.38,Lost
989363,Arjun Banerjee,330,1,5601.17,Lost
376978,Ajay Khan,338,1,5600.76,Lost
322659,Anjali Iyer,98,1,5600.23,At Risk
244572,Nitin Banerjee,168,1,5600.18,At Risk
459019,Priya Iyer,211,1,5599.84,Lost
967979,Amit Kapoor,209,1,5599.84,Lost
375448,Kavita Das,199,1,5599.84,Lost
585353,Isha Banerjee,224,1,5599.82,Lost
212492,Priya Khan,264,1,5599.77,Lost
594763,Pooja Gupta,70,1,5599.67,Active
621031,Swati Verma,79,1,5599.26,Active
241146,Nidhi Sharma,262,1,5599.15,Lost
845221,Sneha Gupta,162,1,5599.08,At Risk
572435,Vikas Sharma,183,1,5598.60,Lost
820336,Swati Das,58,1,5598.31,Active
528392,Sneha Kapoor,130,1,5597.76,At Risk
104680,Nidhi Khan,229,1,5597.54,Lost
784683,Ankit Banerjee,397,1,5597.41,Lost
88496,Preeti Banerjee,155,1,5597.11,At Risk
610008,Riya Kapoor,132,1,5596.86,At Risk
229197,Pooja Patel,130,1,5596.64,At Risk
267913,Riya Kapoor,129,1,5596.45,At Risk
151673,Preeti Kapoor,393,1,5595.99,Lost
679482,Rashmi Singh,343,1,5595.76,Lost
149555,Vivek Kapoor,234,1,5594.93,Lost
923142,Rashmi Verma,115,1,5594.77,At Risk
359622,Sneha Iyer,318,1,5594.45,Lost
45274,Preeti Verma,144,1,5594.22,At Risk
14644,Sneha Das,116,1,5593.93,At Risk
469034,Preeti Verma,55,1,5593.92,Active
880058,Isha Patel,152,1,5593.60,At Risk
581220,Pooja Singh,170,1,5593.45,At Risk
869529,Isha Reddy,286,1,5593.22,Lost
243982,Isha Iyer,179,1,5593.12,At Risk
34776,Sneha Sharma,363,1,5593.11,Lost
55241,Nidhi Kapoor,228,1,5592.64,Lost
658822,Anjali Sharma,330,1,5592.31,Lost
673133,Nitin Gupta,327,1,5591.69,Lost
583103,Riya Singh,417,1,5591.66,Lost
925854,Neha Mehta,195,1,5591.60,Lost
752562,Neha Iyer,114,1,5591.21,At Risk
176434,Swati Banerjee,190,1,5590.68,Lost
313876,Rashmi Agarwal,394,1,5590.64,Lost
923569,Shreya Kapoor,296,1,5590.36,Lost
536780,Kavita Agarwal,165,1,5589.69,At Risk
552989,Kunal Sharma,61,1,5589.57,Active
610681,Anjali Sharma,109,1,5589.53,At Risk
617194,Shreya Reddy,326,1,5588.80,Lost
828306,Kavita Kapoor,343,1,5588.50,Lost
174498,Swati Kapoor,152,1,5588.08,At Risk
410933,Sanjay Sharma,310,1,5587.97,Lost
861799,Shreya Sharma,163,1,5587.86,At Risk
256101,Nidhi Patel,175,1,5587.63,At Risk
871916,Vikas Das,339,1,5587.43,Lost
987393,Amit Mehta,276,1,5586.66,Lost
180252,Suresh Khan,208,1,5586.60,Lost
273118,Shreya Verma,248,1,5586.18,Lost
25730,Anjali Gupta,274,1,5586.14,Lost
751215,Preeti Sharma,286,1,5585.75,Lost
275101,Isha Chatterjee,320,1,5585.64,Lost
931581,Riya Malhotra,166,1,5585.52,At Risk
841890,Shreya Gupta,197,1,5585.47,Lost
81413,Sanjay Mehta,269,1,5585.20,Lost
246674,Rashmi Agarwal,393,1,5585.20,Lost
444001,Neha Verma,275,1,5584.50,Lost
724096,Rashmi Khan,215,1,5583.81,Lost
22264,Meera Verma,223,1,5583.74,Lost
167322,Isha Reddy,319,1,5583.49,Lost
515007,Manish Iyer,240,1,5583.09,Lost
677863,Suresh Kapoor,195,1,5582.97,Lost
899051,Rashmi Khan,407,1,5582.60,Lost
122426,Ajay Mehta,378,1,5582.50,Lost
557952,Preeti Das,319,1,5582.39,Lost
392845,Rashmi Agarwal,201,1,5582.23,Lost
416405,Riya Verma,392,1,5582.22,Lost
253729,Shreya Kapoor,142,1,5582.16,At Risk
956630,Meera Gupta,375,1,5581.96,Lost
884442,Manish Khan,407,1,5581.69,Lost
754329,Amit Gupta,198,1,5581.59,Lost
698940,Isha Chatterjee,294,1,5581.57,Lost
734288,Shreya Kapoor,182,1,5581.39,Lost
966579,Neha Khan,330,1,5581.26,Lost
371454,Rahul Banerjee,155,1,5581.11,At Risk
948938,Priya Mehta,191,1,5581.10,Lost
161942,Nidhi Verma,367,1,5580.70,Lost
592761,Swati Chatterjee,344,1,5580.04,Lost
44826,Ajay Gupta,396,1,5579.85,Lost
628749,Shreya Singh,229,1,5579.31,Lost
323349,Sneha Iyer,211,1,5579.11,Lost
258061,Sneha Mehta,93,1,5578.32,At Risk
260019,Ankit Chatterjee,84,1,5578.20,Active
958670,Arjun Verma,368,1,5577.28,Lost
394701,Prakash Iyer,297,1,5576.85,Lost
53452,Kavita Das,146,1,5576.84,At Risk
959582,Arjun Verma,119,1,5576.80,At Risk
133334,Rashmi Iyer,80,1,5576.22,Active
450893,Vivek Agarwal,122,1,5575.69,At Risk
615615,Rahul Chatterjee,294,1,5575.62,Lost
398004,Vivek Gupta,90,1,5575.40,Active
511032,Aarti Khan,192,1,5575.08,Lost
88603,Anjali Malhotra,351,1,5574.98,Lost
194431,Suresh Khan,213,1,5574.73,Lost
614624,Meera Malhotra,242,1,5574.69,Lost
593428,Preeti Banerjee,87,1,5574.44,Active
438323,Riya Das,330,1,5574.44,Lost
661077,Meera,310,1,5573.81,Lost
26744,Shreya Das,63,1,5573.63,Active
8899,Neha Malhotra,297,1,5572.91,Lost
708273,Ankit Singh,116,1,5572.78,At Risk
496198,Pooja Verma,164,1,5572.60,At Risk
755463,Deepak Das,118,1,5571.33,At Risk
500406,Meera Gupta,231,1,5571.31,Lost
209730,Vivek Iyer,152,1,5570.48,At Risk
234521,Aarti Iyer,406,1,5570.09,Lost
950791,Priya Verma,241,1,5569.64,Lost
540309,Manish Das,128,1,5569.60,At Risk
332249,Aarti Patel,375,1,5569.45,Lost
769302,Priya Mehta,362,1,5569.42,Lost
203762,Preeti,72,1,5569.30,Active
336667,Rashmi Khan,383,1,5568.82,Lost
323971,Rohit Mehta,198,1,5568.62,Lost
733746,Preeti Reddy,309,1,5568.62,Lost
80752,Isha Agarwal,375,1,5568.07,Lost
105702,Kavita Singh,173,1,5568.04,At Risk
592980,Arjun Banerjee,368,1,5567.59,Lost
111995,Suresh Iyer,284,1,5567.54,Lost
341432,Nidhi Gupta,330,1,5567.22,Lost
817697,Neha Iyer,385,1,5567.18,Lost
576036,Pooja Verma,66,1,5566.76,Active
911291,Suresh Singh,123,1,5566.48,At Risk
534176,Shreya Das,284,1,5566.20,Lost
309342,Kunal Gupta,239,1,5566.15,Lost
676901,Kunal Verma,70,1,5566.00,Active
420541,Arjun Khan,117,1,5565.70,At Risk
770998,Rahul Mehta,317,1,5565.62,Lost
667415,Rashmi Kapoor,233,1,5565.41,Lost
40614,Sanjay Agarwal,256,1,5565.36,Lost
249889,Nitin Das,122,1,5565.08,At Risk
813915,Rashmi Malhotra,169,1,5564.96,At Risk
986672,Priya Sharma,236,1,5564.83,Lost
362671,Nidhi Singh,75,1,5564.17,Active
194146,Anjali Gupta,391,1,5563.97,Lost
136199,Riya Chatterjee,143,1,5561.70,At Risk
794253,Shreya Singh,141,1,5561.34,At Risk
278396,Pooja Kapoor,126,1,5561.20,At Risk
26132,Riya Agarwal,237,1,5561.06,Lost
891664,Deepak Sharma,55,1,5560.88,Active
895524,Shreya Agarwal,154,1,5560.74,At Risk
800469,Kunal Malhotra,92,1,5560.44,At Risk
343795,Khan,286,1,5560.27,Lost
550042,Priya Sharma,404,1,5560.07,Lost
439075,Nitin Gupta,413,1,5559.91,Lost
219456,Preeti Sharma,315,1,5559.70,Lost
263404,Meera Chatterjee,390,1,5559.66,Lost
751519,Pooja Kapoor,98,1,5559.46,At Risk
